ID_unique,POINT_X,POINT_Y,LandPrice,Available Grid intake(Feed-in)(MW),Grid_supply,Possible Location feed-in to Grid(MW),Actual required at location(MW),Congestion(MW),Feed_in_congestion(MW),Probability
2391,161474.5078,385135.1119,404.3839417,190,207,290.6023465,197.6820818,-9,101,0.551568091
2394,159669.6389,388000.1566,362.693634,109,111,128.9965795,121.8170066,11,20,0.536672354
2395,163427.6255,381056.8775,321.5648499,190,207,290.6023465,197.6820818,-9,101,0.669183016
2396,158727.8143,383788.0126,239.1999969,64,77,137.9110689,110.1706551,33,74,0.524028182
2398,160616.6283,383154.7599,354.5910034,64,77,137.9110689,110.1706551,33,74,0.822090805
2399,158949.7895,385023.8561,835.3146973,109,111,128.9965795,121.8170066,11,20,0.572594762
2401,160769.1161,383228.5825,390.3200073,64,77,137.9110689,110.1706551,33,74,0.820076168
2405,161072.9552,381955.137,609.8216553,64,77,137.9110689,110.1706551,33,74,0.73621273
2406,161532.4103,383084.8365,394.1060486,109,111,128.9965795,121.8170066,11,20,0.65388608
2421,163332.9108,382935.4982,323.9312134,190,207,290.6023465,197.6820818,-9,101,0.737681389
2422,163718.9582,383271.0705,283.4400024,190,207,290.6023465,197.6820818,-9,101,0.664583802
2425,162745.8139,381872.9376,474.236908,190,207,290.6023465,197.6820818,-9,101,0.80618149
2427,162652.0346,387882.9962,336.1629333,190,207,290.6023465,197.6820818,-9,101,0.571650445
2429,160883.5963,385367.6479,297.9200134,109,111,128.9965795,121.8170066,11,20,0.709759891
2434,162920.2776,381341.7961,454.3399963,190,207,290.6023465,197.6820818,-9,101,0.798550427
2435,162987.964,383619.1247,383.9899902,190,207,290.6023465,197.6820818,-9,101,0.776132822
2437,161992.0262,385705.1505,263.2000122,190,207,290.6023465,197.6820818,-9,101,0.65675658
2446,160942.1264,386550.3784,312.9095764,109,111,128.9965795,121.8170066,11,20,0.539498568
2448,162946.7969,382829.6097,422.33078,0,0,0,0,0,0,0.705709457
2455,162227.6909,381242.4846,374.1446228,190,207,290.6023465,197.6820818,-9,101,0.678308487
2456,162590.2538,383708.5867,1121.572998,190,207,290.6023465,197.6820818,-9,101,0.770680964
2457,160516.5671,384113.0974,340.3200073,109,111,128.9965795,121.8170066,11,20,0.719147325
2464,160762.2933,385619.4915,278.8999939,109,111,128.9965795,121.8170066,11,20,0.668454111
2468,161397.8844,387192.0506,360,190,207,290.6023465,197.6820818,-9,101,0.571302056
2471,161071.7051,384145.8456,338.5475464,190,207,290.6023465,197.6820818,-9,101,0.702382267
2473,158272.4684,383476.3278,304.9398499,64,77,137.9110689,110.1706551,33,74,0.575152278
2474,163265.4959,384173.4018,314.9998474,190,207,290.6023465,197.6820818,-9,101,0.547004223
2476,161808.3945,383178.2783,366.3299866,190,207,290.6023465,197.6820818,-9,101,0.652619481
2479,162553.5943,383347.9859,303.1109924,190,207,290.6023465,197.6820818,-9,101,0.791443229
2481,163076.5301,382305.2668,262.3999939,190,207,290.6023465,197.6820818,-9,101,0.728333771
2483,159322.0967,380881.5508,296.980011,64,77,137.9110689,110.1706551,33,74,0.516556859
2485,158122.7872,381660.099,349.9212341,64,77,137.9110689,110.1706551,33,74,0.520652831
2487,159774.0148,384547.2421,258.2162476,64,77,137.9110689,110.1706551,33,74,0.623635948
2489,159098.1622,381091.8905,360.1398315,64,77,137.9110689,110.1706551,33,74,0.568665385
2491,157512.4903,383274.0638,408.1983337,64,77,137.9110689,110.1706551,33,74,0.546462119
2497,158852.2094,380866.4762,363.480011,64,77,137.9110689,110.1706551,33,74,0.541152954
2500,162380.2383,381966.2101,358.2000122,190,207,290.6023465,197.6820818,-9,101,0.799882412
2501,158933.8539,380936.8206,346.690033,64,77,137.9110689,110.1706551,33,74,0.551965475
2502,164068.7153,383907.8047,300.8457947,190,207,290.6023465,197.6820818,-9,101,0.577776074
2503,160497.6943,383187.1719,449.8999939,64,77,137.9110689,110.1706551,33,74,0.813596427
2505,161225.5677,387339.3482,286.8396912,190,207,290.6023465,197.6820818,-9,101,0.558689594
2508,163737.6977,384522.3532,629.7670898,190,207,290.6023465,197.6820818,-9,101,0.500442922
2512,161513.2878,382450.5714,1116.662964,190,207,290.6023465,197.6820818,-9,101,0.775026798
2513,163945.0212,382435.3362,398.8548584,190,207,290.6023465,197.6820818,-9,101,0.59614563
2516,162573.082,383881.1363,747.5158081,190,207,290.6023465,197.6820818,-9,101,0.617189288
2517,159345.1534,385090.8004,362.2439575,109,111,128.9965795,121.8170066,11,20,0.624856293
2519,161875.4315,385091.8121,148.2698975,190,207,290.6023465,197.6820818,-9,101,0.534916878
2526,162923.2576,382423.8451,362.6477661,190,207,290.6023465,197.6820818,-9,101,0.707265317
2527,161015.8143,382143.1289,742.7299805,64,77,137.9110689,110.1706551,33,74,0.759872258
2533,160058.8759,388185.2045,458.8240662,190,207,290.6023465,197.6820818,-9,101,0.531530201
2534,157638.0895,383161.283,410.4527588,64,77,137.9110689,110.1706551,33,74,0.532612801
2535,158107.9996,383755.8082,287.1348267,64,77,137.9110689,110.1706551,33,74,0.554215789
2537,160784.9578,386442.7127,259.2246094,109,111,128.9965795,121.8170066,11,20,0.567163646
2538,163648.0906,383525.2838,270.374054,190,207,290.6023465,197.6820818,-9,101,0.673339903
2539,161671.9371,381343.1299,828.9000244,190,207,290.6023465,197.6820818,-9,101,0.608446121
2541,163059.7049,383270.3302,246.8448944,190,207,290.6023465,197.6820818,-9,101,0.803589702
2543,160872.8103,381561.3055,509.2078552,64,77,137.9110689,110.1706551,33,74,0.630230367
2544,162065.2514,385928.2566,304.2799988,0,0,0,0,0,0,0.606837809
2549,160502.9339,387437.5634,301.9923096,109,111,128.9965795,121.8170066,11,20,0.559202135
2553,161822.594,385936.6671,275.8677368,190,207,290.6023465,197.6820818,-9,101,0.647011697
2554,157812.6372,383061.7201,422.6879272,64,77,137.9110689,110.1706551,33,74,0.529819846
2555,161301.8994,383753.4315,298.9186707,190,207,290.6023465,197.6820818,-9,101,0.623354793
2557,161058.2795,381586.6885,601.5686646,190,207,290.6023465,197.6820818,-9,101,0.611416161
2564,159949.0767,385687.8878,407.6769104,109,111,128.9965795,121.8170066,11,20,0.712252617
2565,157856.7159,383885.5023,361.5036011,64,77,137.9110689,110.1706551,33,74,0.530568898
2566,159707.1935,385315.9102,339.9400024,109,111,128.9965795,121.8170066,11,20,0.738730669
2567,163309.9893,383787.9491,397.0799866,190,207,290.6023465,197.6820818,-9,101,0.697444201
2568,161179.7173,381379.8724,527.5093994,190,207,290.6023465,197.6820818,-9,101,0.575398088
2569,161465.5552,381499.5775,801.2158813,190,207,290.6023465,197.6820818,-9,101,0.607076108
2571,161054.8292,381329.5264,456.716095,64,77,137.9110689,110.1706551,33,74,0.531036735
2572,161700.9374,384905.0972,275.5416565,190,207,290.6023465,197.6820818,-9,101,0.505780041
2576,160127.0785,382687.4581,377.5548096,64,77,137.9110689,110.1706551,33,74,0.729575574
2577,161525.6028,381345.0577,746.5365601,190,207,290.6023465,197.6820818,-9,101,0.589232147
2579,160472.8376,385773.5639,296.9859619,109,111,128.9965795,121.8170066,11,20,0.699604034
2584,163136.4504,381208.3775,368.480011,190,207,290.6023465,197.6820818,-9,101,0.785187423
2590,159608.8714,383759.0101,445.4241333,64,77,137.9110689,110.1706551,33,74,0.727398932
2592,162623.9337,383580.5624,709.5928345,190,207,290.6023465,197.6820818,-9,101,0.787300289
2600,160708.6527,381706.41,540.9259033,64,77,137.9110689,110.1706551,33,74,0.686270714
2601,160100.7006,385099.498,412.7000122,109,111,128.9965795,121.8170066,11,20,0.758692205
2605,160465.376,382644.2742,468.5468445,64,77,137.9110689,110.1706551,33,74,0.853144765
2607,161942.1222,381939.8226,282.8829651,190,207,290.6023465,197.6820818,-9,101,0.80932653
2610,163199.7738,384008.8843,273.6556396,190,207,290.6023465,197.6820818,-9,101,0.606657028
2612,161956.8969,385196.3357,148.9851685,190,207,290.6023465,197.6820818,-9,101,0.551296949
2613,160257.7543,381501.9807,298.8033142,64,77,137.9110689,110.1706551,33,74,0.70633173
2614,161446.9212,387057.2165,342.123291,109,111,128.9965795,121.8170066,11,20,0.563468039
2615,161123.4842,382356.7151,650.605835,64,77,137.9110689,110.1706551,33,74,0.815664053
2617,161274.4685,382454.4558,806.0856934,64,77,137.9110689,110.1706551,33,74,0.806424856
2620,161067.2336,384652.2501,264.125824,109,111,128.9965795,121.8170066,11,20,0.557771087
2623,160920.946,386025.7381,343.7999878,109,111,128.9965795,121.8170066,11,20,0.561455786
2625,163333.6258,383564.5265,366.3200073,190,207,290.6023465,197.6820818,-9,101,0.722007692
2632,161447.7552,382128.7455,1647.265381,190,207,290.6023465,197.6820818,-9,101,0.798776686
2633,164059.4618,384085.9944,337.382019,190,207,290.6023465,197.6820818,-9,101,0.597011387
2634,161530.0618,382787.6938,687.8165283,190,207,290.6023465,197.6820818,-9,101,0.687084973
2635,160395.1264,384234.9873,210.1875458,109,111,128.9965795,121.8170066,11,20,0.712688565
2639,163140.4869,382470.6616,306.4284668,190,207,290.6023465,197.6820818,-9,101,0.74582392
2641,157480.0761,383632.0147,490.4198914,64,77,137.9110689,110.1706551,33,74,0.573348701
2645,163052.806,383877.1904,619.8939819,190,207,290.6023465,197.6820818,-9,101,0.70319891
2647,162173.9797,381876.374,288.8912964,190,207,290.6023465,197.6820818,-9,101,0.828432679
2652,159609.9429,385348.9578,436.9900818,109,111,128.9965795,121.8170066,11,20,0.682399154
2655,160257.0602,381246.6783,313.0722351,64,77,137.9110689,110.1706551,33,74,0.656434298
2657,162121.2556,382791.7323,331.3110962,190,207,290.6023465,197.6820818,-9,101,0.756418467
2661,161522.397,386983.9603,334.9599915,109,111,128.9965795,121.8170066,11,20,0.535005808
2662,163384.4199,384281.2968,523.2032471,190,207,290.6023465,197.6820818,-9,101,0.541044772
2663,161879.2226,387347.9164,326.3186035,109,111,128.9965795,121.8170066,11,20,0.610815465
2665,162165.1504,386143.705,354.2112122,190,207,290.6023465,197.6820818,-9,101,0.50718832
2671,160303.4616,385268.575,286.9599915,109,111,128.9965795,121.8170066,11,20,0.775812387
2674,158434.412,381066.8665,344.7391663,64,77,137.9110689,110.1706551,33,74,0.666626751
2679,161367.5142,383370.7436,299.719635,109,111,128.9965795,121.8170066,11,20,0.616481185
2682,159237.7249,384698.3771,557.6500244,109,111,128.9965795,121.8170066,11,20,0.581054688
2683,160542.1676,384581.1102,324.1048584,109,111,128.9965795,121.8170066,11,20,0.73537302
2687,160128.987,381461.8056,282.8022461,64,77,137.9110689,110.1706551,33,74,0.72550714
2689,159654.3962,385658.271,461.0940857,109,111,128.9965795,121.8170066,11,20,0.610063791
2690,159675.9363,384867.7484,198.0264435,109,111,128.9965795,121.8170066,11,20,0.65039736
2691,163223.7247,382227.8502,299.019989,190,207,290.6023465,197.6820818,-9,101,0.745483041
2695,160268.5222,382213.9277,279.0799866,64,77,137.9110689,110.1706551,33,74,0.672645152
2696,162359.2072,381040.112,311.1700134,190,207,290.6023465,197.6820818,-9,101,0.641237319
2698,163334.9939,382707.6016,337.9731445,190,207,290.6023465,197.6820818,-9,101,0.739560664
2700,158676.5458,383114.3246,373.1522522,64,77,137.9110689,110.1706551,33,74,0.616833091
2703,159660.0943,381567.7516,243.411499,64,77,137.9110689,110.1706551,33,74,0.646934211
2704,163016.6374,381458.7373,411.2366333,190,207,290.6023465,197.6820818,-9,101,0.854186416
2705,160831.4369,384333.7956,273.6203308,109,111,128.9965795,121.8170066,11,20,0.69400984
2708,162930.818,382607.5097,415.6464539,190,207,290.6023465,197.6820818,-9,101,0.725566983
2712,163064.9768,384073.8886,213.051712,190,207,290.6023465,197.6820818,-9,101,0.57454133
2713,160168.0553,382331.6466,248.8399963,64,77,137.9110689,110.1706551,33,74,0.703989387
2718,159818.768,381947.0733,233.16362,64,77,137.9110689,110.1706551,33,74,0.594312191
2719,160887.2033,385043.9608,118.0786209,109,111,128.9965795,121.8170066,11,20,0.645128787
2724,159660.361,384456.5274,305.3969727,64,77,137.9110689,110.1706551,33,74,0.604890049
2727,160728.803,387555.1117,352.0757141,190,207,290.6023465,197.6820818,-9,101,0.527709603
2728,161965.8284,383227.0218,513.2318726,190,207,290.6023465,197.6820818,-9,101,0.669599116
2731,161370.498,384309.9521,338.8399963,190,207,290.6023465,197.6820818,-9,101,0.558422446
2732,161438.5637,381600.486,806.9406738,190,207,290.6023465,197.6820818,-9,101,0.653567672
2735,158124.1984,380896.0462,386.1593628,64,77,137.9110689,110.1706551,33,74,0.577240467
2739,161954.4669,383481.8529,701.1209717,190,207,290.6023465,197.6820818,-9,101,0.614924192
2740,161350.4016,380979.4339,448.3658447,190,207,290.6023465,197.6820818,-9,101,0.502722323
2742,160189.7157,384295.408,278.1509094,109,111,128.9965795,121.8170066,11,20,0.706866384
2746,160101.8859,386939.9311,323.4884644,109,111,128.9965795,121.8170066,11,20,0.528245568
2747,160867.4531,385914.8752,365.8599854,109,111,128.9965795,121.8170066,11,20,0.592853963
2751,161385.3276,383550.8705,243.6908112,109,111,128.9965795,121.8170066,11,20,0.621846855
2752,160226.3862,387753.3979,314.2995605,190,207,290.6023465,197.6820818,-9,101,0.531336069
2754,158637.318,380999.0299,329.7565308,64,77,137.9110689,110.1706551,33,74,0.612238348
2760,160653.0798,382966.6179,457.7858582,64,77,137.9110689,110.1706551,33,74,0.855734587
2763,159749.71,388265.3689,416.3745728,109,111,128.9965795,121.8170066,11,20,0.518621683
2766,161757.7321,381075.4222,628.883667,190,207,290.6023465,197.6820818,-9,101,0.54460001
2767,159364.8197,387878.6336,388.2694397,109,111,128.9965795,121.8170066,11,20,0.520383656
2768,159123.1053,380872.9416,330.7026367,64,77,137.9110689,110.1706551,33,74,0.507852376
2773,159899.8171,383113.1552,602.8734131,64,77,137.9110689,110.1706551,33,74,0.761458755
2774,162954.8543,381051.662,274,190,207,290.6023465,197.6820818,-9,101,0.73704052
2777,160224.1937,388120.1106,421,190,207,290.6023465,197.6820818,-9,101,0.544153869
2778,162344.6872,385668.9913,559.4824829,190,207,290.6023465,197.6820818,-9,101,0.557239115
2779,161015.4013,387164.3906,354.6000061,190,207,290.6023465,197.6820818,-9,101,0.55617553
2784,158676.4692,381786.5702,411.3069458,64,77,137.9110689,110.1706551,33,74,0.546547949
2787,159555.4842,381886.7806,304.5541687,64,77,137.9110689,110.1706551,33,74,0.571841717
2792,158339.608,381167.2711,236.935791,0,0,0,0,0,0,0.674453378
2796,161596.9021,385304.5012,360.4197083,190,207,290.6023465,197.6820818,-9,101,0.622552037
2797,159953.4761,381033.2515,314.1237488,64,77,137.9110689,110.1706551,33,74,0.620832264
2798,161284.9936,385922.2407,360.7799988,190,207,290.6023465,197.6820818,-9,101,0.555476785
2799,161214.5964,387581.5559,333.9500122,190,207,290.6023465,197.6820818,-9,101,0.547183931
2800,159252.2686,384908.0617,471.541687,109,111,128.9965795,121.8170066,11,20,0.576816857
2802,160571.1469,386672.6385,368.3929443,109,111,128.9965795,121.8170066,11,20,0.587276876
2807,159138.2768,381375.6535,308.0273743,64,77,137.9110689,110.1706551,33,74,0.610082865
2811,160062.9214,383389.3033,373.480011,64,77,137.9110689,110.1706551,33,74,0.76300776
2813,159744.2893,383970.1177,361.0263062,64,77,137.9110689,110.1706551,33,74,0.686682224
2827,158295.5383,380720.8181,476.9217529,64,77,137.9110689,110.1706551,33,74,0.521295011
2832,158196.2788,383997.3067,391.3101807,64,77,137.9110689,110.1706551,33,74,0.525731802
2838,160754.4223,384859.4414,237.7900696,109,111,128.9965795,121.8170066,11,20,0.651425302
2845,159475.2416,383234.1073,319.9349976,64,77,137.9110689,110.1706551,33,74,0.712235391
2847,162818.2703,383300.6637,304.2000122,190,207,290.6023465,197.6820818,-9,101,0.812767744
2849,160368.9593,386061.7574,276.9037476,109,111,128.9965795,121.8170066,11,20,0.63517487
2852,163499.1458,381233.4237,299.4400024,190,207,290.6023465,197.6820818,-9,101,0.72481221
2853,158434.7656,383535.6242,267.9031067,64,77,137.9110689,110.1706551,33,74,0.557976186
2854,160194.1431,387005.579,242,109,111,128.9965795,121.8170066,11,20,0.52679044
2856,161962.5623,382517.0326,416.1799927,190,207,290.6023465,197.6820818,-9,101,0.781112373
2857,160813.1179,385791.7825,329.0400085,109,111,128.9965795,121.8170066,11,20,0.639367402
2859,161084.7989,384789.2709,251.4805603,109,111,128.9965795,121.8170066,11,20,0.57204175
2862,159811.4911,381049.4323,325.2984009,64,77,137.9110689,110.1706551,33,74,0.627968609
2863,160270.8103,383712.7205,353.7000122,64,77,137.9110689,110.1706551,33,74,0.719499171
2865,159113.0959,383300.9069,331.3500061,64,77,137.9110689,110.1706551,33,74,0.649114311
2871,161344.587,386127.6731,397.6219788,190,207,290.6023465,197.6820818,-9,101,0.504995644
2873,162156.6827,387745.5997,271.4189758,190,207,290.6023465,197.6820818,-9,101,0.658812761
2874,161713.035,383139.31,521.460022,190,207,290.6023465,197.6820818,-9,101,0.634370863
2876,160188.7839,383156.1967,362.8509216,64,77,137.9110689,110.1706551,33,74,0.797070563
2879,161600.0019,388032.2152,262.0092773,190,207,290.6023465,197.6820818,-9,101,0.524955213
2880,159545.3602,384662.6403,307.656189,109,111,128.9965795,121.8170066,11,20,0.571826875
2881,160332.7286,382344.9681,299.0175171,64,77,137.9110689,110.1706551,33,74,0.709350288
2887,162216.0468,381510.7505,424.1799927,190,207,290.6023465,197.6820818,-9,101,0.789050639
2893,161963.2122,386843.6109,280.0242004,190,207,290.6023465,197.6820818,-9,101,0.505412638
2902,161819.3504,386865.4487,327.4200134,109,111,128.9965795,121.8170066,11,20,0.511664867
2908,160043.6407,382177.4302,235.9355316,64,77,137.9110689,110.1706551,33,74,0.666769266
2909,163717.9943,382400.4291,388.0075684,190,207,290.6023465,197.6820818,-9,101,0.685273051
2911,161177.1451,382254.2524,669.2700195,64,77,137.9110689,110.1706551,33,74,0.80527401
2912,162602.5537,387659.2666,277.3312073,190,207,290.6023465,197.6820818,-9,101,0.624315143
2916,161793.5019,381765.1026,340.6968689,190,207,290.6023465,197.6820818,-9,101,0.814837396
2917,160238.7593,386907.6059,226.8473969,109,111,128.9965795,121.8170066,11,20,0.552870452
2921,160082.0684,387705.0181,333.3999939,190,207,290.6023465,197.6820818,-9,101,0.539066136
2923,159046.557,383445.4235,236,64,77,137.9110689,110.1706551,33,74,0.655406892
2924,160811.0365,381374.0523,407.2984009,190,207,290.6023465,197.6820818,-9,101,0.576747596
2925,158600.2576,380766.6232,359.3200073,64,77,137.9110689,110.1706551,33,74,0.516985655
2929,159934.0225,385500.9373,325.7990112,109,111,128.9965795,121.8170066,11,20,0.741906583
2930,161077.4006,387844.378,381.6312561,190,207,290.6023465,197.6820818,-9,101,0.500814617
2934,161913.6992,387959.0029,489.5620117,190,207,290.6023465,197.6820818,-9,101,0.558224082
